Time,Channel A,Channel B
38.70440627,-217.71900000,-4.07513700
38.70774027,-208.53300000,-4.07513700
38.71107427,-199.34690000,-4.07513700
38.71440827,-203.93990000,-4.12091400
38.71774227,-213.12600000,-4.07513700
38.72107627,-217.71900000,-4.07513700
38.72441027,-222.31210000,-4.07513700
38.72774427,-231.49810000,-4.07513700
38.73107827,-249.87030000,-4.07513700
38.73441227,-263.64940000,-4.07513700
38.73774627,-277.42850000,-4.07513700
38.74108027,-286.59930000,-4.07513700
38.74441427,-304.97140000,-4.07513700
38.74774827,-314.15750000,-4.12091400
38.75108227,-323.34360000,-4.07513700
38.75441627,-323.34360000,-4.07513700
38.75775027,-323.34360000,-4.07513700
38.76108427,-327.93660000,-4.07513700
38.76441827,-327.93660000,-4.07513700
38.76775227,-318.75050000,-4.07513700
38.77108627,-304.97140000,-4.07513700
38.77442027,-291.19230000,-4.07513700
38.77775427,-282.00630000,-4.12091400
38.78108827,-268.24240000,-4.12091400
38.78442227,-259.05630000,-4.07513700
38.78775627,-240.68420000,-4.07513700
38.79109027,-222.31210000,-4.07513700
38.79442427,-217.71900000,-4.07513700
38.79775827,-213.12600000,-4.07513700
38.80109227,-208.53300000,-4.07513700
38.80442627,-199.34690000,-4.07513700
38.80776027,-203.93990000,-4.07513700
38.81109427,-208.53300000,-4.12091400
38.81442827,-222.31210000,-4.07513700
38.81776227,-231.49810000,-4.07513700
38.82109627,-240.68420000,-4.07513700
38.82443027,-254.46330000,-4.07513700
38.82776427,-268.24240000,-4.07513700
38.83109827,-286.59930000,-4.07513700
38.83443227,-300.37840000,-4.07513700
38.83776627,-304.97140000,-4.07513700
38.84110027,-318.75050000,-4.07513700
38.84443427,-327.93660000,-4.07513700
38.84776827,-332.52960000,-4.07513700
38.85110227,-337.12270000,-4.12091400
38.85443627,-332.52960000,-4.07513700
38.85777027,-323.34360000,-4.07513700
38.86110427,-314.15750000,-4.07513700
38.86443827,-309.56450000,-4.07513700
38.86777227,-291.19230000,-4.07513700
38.87110627,-277.42850000,-4.07513700
38.87444027,-263.64940000,-4.07513700
38.87777427,-249.87030000,-4.12091400
38.88110827,-236.09120000,-4.07513700
38.88444227,-226.90510000,-4.07513700
38.88777627,-213.12600000,-4.07513700
38.89111027,-203.93990000,-4.07513700
38.89444427,-208.53300000,-4.07513700
38.89777827,-213.12600000,-4.07513700
38.90111227,-213.12600000,-4.07513700
38.90444627,-213.12600000,-4.07513700
38.90778027,-222.31210000,-4.07513700
38.91111427,-236.09120000,-4.12091400
38.91444827,-254.46330000,-4.07513700
38.91778227,-268.24240000,-4.07513700
38.92111627,-277.42850000,-4.07513700
