Time,Channel A,Channel B
(s),(mV),(V)

-3.32399783,-295.78540000,-4.07513700
-3.32066383,-282.00630000,-4.07513700
-3.31732983,-268.24240000,-4.07513700
-3.31399583,-254.46330000,-4.07513700
-3.31066183,-249.87030000,-4.12091400
-3.30732783,-245.27720000,-4.12091400
-3.30399383,-240.68420000,-4.07513700
-3.30065983,-231.49810000,-4.07513700
-3.29732583,-231.49810000,-4.07513700
-3.29399183,-231.49810000,-4.12091400
-3.29065783,-240.68420000,-4.07513700
-3.28732383,-249.87030000,-4.12091400
-3.28398983,-254.46330000,-4.07513700
-3.28065583,-263.64940000,-4.12091400
-3.27732183,-277.42850000,-4.07513700
-3.27398783,-286.59930000,-4.07513700
-3.27065383,-295.78540000,-4.07513700
-3.26731983,-304.97140000,-4.07513700
-3.26398583,-314.15750000,-4.07513700
-3.26065183,-323.34360000,-4.07513700
-3.25731783,-323.34360000,-4.07513700
-3.25398383,-327.93660000,-4.12091400
-3.25064983,-327.93660000,-4.07513700
-3.24731583,-323.34360000,-4.07513700
-3.24398183,-318.75050000,-4.07513700
-3.24064783,-314.15750000,-4.07513700
-3.23731383,-300.37840000,-4.12091400
-3.23397983,-286.59930000,-4.07513700
-3.23064583,-272.83540000,-4.07513700
-3.22731183,-268.24240000,-4.12091400
-3.22397783,-259.05630000,-4.07513700
-3.22064383,-249.87030000,-4.07513700
-3.21730983,-236.09120000,-4.07513700
-3.21397583,-231.49810000,-4.07513700
-3.21064183,-226.90510000,-4.07513700
-3.20730783,-226.90510000,-4.07513700
-3.20397383,-231.49810000,-4.07513700
-3.20063983,-231.49810000,-4.07513700
-3.19730583,-236.09120000,-4.12091400
-3.19397183,-249.87030000,-4.07513700
-3.19063783,-259.05630000,-4.07513700
-3.18730383,-268.24240000,-4.07513700
-3.18396983,-277.42850000,-4.07513700
-3.18063583,-286.59930000,-4.07513700
-3.17730183,-300.37840000,-4.07513700
-3.17396783,-309.56450000,-4.12091400
-3.17063383,-309.56450000,-4.07513700
-3.16729983,-314.15750000,-4.07513700
-3.16396583,-318.75050000,-4.07513700
-3.16063183,-318.75050000,-4.07513700
-3.15729783,-314.15750000,-4.07513700
-3.15396383,-309.56450000,-4.07513700
-3.15062983,-295.78540000,-4.07513700
-3.14729583,-286.59930000,-4.12091400
