Time,Channel A,Channel B
(s),(mV),(V)

-3.90744783,-116.68750000,-4.07513700
-3.90411383,-102.90840000,-4.12091400
-3.90077983,-84.53626000,-4.07513700
-3.89744583,-84.53626000,-4.07513700
-3.89411183,-75.36546000,-4.12091400
-3.89077783,-70.77242000,-4.12091400
-3.88744383,-66.17938000,-4.07513700
-3.88410983,-66.17938000,-4.07513700
-3.88077583,-70.77242000,-4.12091400
-3.87744183,-84.53626000,-4.07513700
-3.87410783,-93.72234000,-4.07513700
-3.87077383,-102.90840000,-4.07513700
-3.86743983,-112.09450000,-4.12091400
-3.86410583,-125.87360000,-4.07513700
-3.86077183,-139.65270000,-4.07513700
-3.85743783,-148.83880000,-4.07513700
-3.85410383,-158.02480000,-4.07513700
-3.85076983,-167.21090000,-4.07513700
-3.84743583,-176.39700000,-4.07513700
-3.84410183,-180.97480000,-4.07513700
-3.84076783,-180.97480000,-4.07513700
-3.83743383,-176.39700000,-4.07513700
-3.83409983,-167.21090000,-4.07513700
-3.83076583,-162.61790000,-4.07513700
-3.82743183,-158.02480000,-4.07513700
-3.82409783,-139.65270000,-4.12091400
-3.82076383,-121.28050000,-4.12091400
-3.81742983,-112.09450000,-4.07513700
-3.81409583,-102.90840000,-4.07513700
-3.81076183,-89.12930000,-4.07513700
-3.80742783,-84.53626000,-4.07513700
-3.80409383,-75.36546000,-4.07513700
-3.80075983,-66.17938000,-4.12091400
-3.79742583,-66.17938000,-4.07513700
-3.79409183,-70.77242000,-4.07513700
-3.79075783,-75.36546000,-4.07513700
-3.78742383,-79.95850000,-4.07513700
-3.78408983,-89.12930000,-4.07513700
-3.78075583,-102.90840000,-4.12091400
-3.77742183,-112.09450000,-4.12091400
-3.77408783,-130.46660000,-4.07513700
-3.77075383,-139.65270000,-4.07513700
-3.76741983,-153.43180000,-4.07513700
-3.76408583,-162.61790000,-4.12091400
-3.76075183,-176.39700000,-4.12091400
-3.75741783,-176.39700000,-4.12091400
-3.75408383,-176.39700000,-4.07513700
-3.75074983,-180.97480000,-4.07513700
-3.74741583,-185.56780000,-4.07513700
-3.74408183,-176.39700000,-4.07513700
-3.74074783,-167.21090000,-4.07513700
-3.73741383,-158.02480000,-4.07513700
-3.73407983,-144.24570000,-4.12091400
-3.73074583,-135.05970000,-4.07513700
-3.72741183,-121.28050000,-4.07513700
-3.72407783,-107.50140000,-4.07513700
-3.72074383,-93.72234000,-4.12091400
-3.71740983,-84.53626000,-4.07513700
-3.71407583,-79.95850000,-4.12091400
-3.71074183,-75.36546000,-4.07513700
-3.70740783,-66.17938000,-4.07513700
-3.70407383,-75.36546000,-4.07513700
-3.70073983,-75.36546000,-4.12091400
-3.69740583,-84.53626000,-4.07513700
-3.69407183,-93.72234000,-4.07513700
-3.69073783,-102.90840000,-4.07513700
-3.68740383,-112.09450000,-4.07513700
-3.68406983,-130.46660000,-4.07513700
-3.68073583,-144.24570000,-4.07513700
-3.67740183,-158.02480000,-4.12091400
-3.67406783,-167.21090000,-4.07513700
-3.67073383,-176.39700000,-4.07513700
-3.66739983,-185.56780000,-4.07513700
-3.66406583,-194.75390000,-4.07513700
-3.66073183,-194.75390000,-4.07513700
-3.65739783,-190.16080000,-4.07513700
-3.65406383,-185.56780000,-4.07513700
-3.65072983,-185.56780000,-4.07513700
-3.64739583,-176.39700000,-4.07513700
-3.64406183,-158.02480000,-4.07513700
-3.64072783,-148.83880000,-4.07513700
-3.63739383,-135.05970000,-4.07513700
-3.63405983,-121.28050000,-4.12091400
-3.63072583,-112.09450000,-4.07513700
-3.62739183,-98.31538000,-4.07513700
-3.62405783,-89.12930000,-4.07513700
-3.62072383,-84.53626000,-4.07513700
-3.61738983,-84.53626000,-4.12091400
-3.61405583,-84.53626000,-4.07513700
-3.61072183,-84.53626000,-4.07513700
-3.60738783,-89.12930000,-4.12091400
-3.60405383,-98.31538000,-4.12091400
-3.60071983,-112.09450000,-4.07513700
-3.59738583,-121.28050000,-4.07513700
-3.59405183,-135.05970000,-4.07513700
-3.59071783,-153.43180000,-4.07513700
-3.58738383,-162.61790000,-4.07513700
-3.58404983,-176.39700000,-4.07513700
-3.58071583,-185.56780000,-4.07513700
-3.57738183,-194.75390000,-4.07513700
-3.57404783,-199.34690000,-4.07513700
-3.57071383,-203.93990000,-4.07513700
-3.56737983,-208.53300000,-4.12091400
-3.56404583,-203.93990000,-4.07513700
-3.56071183,-194.75390000,-4.12091400
-3.55737783,-180.97480000,-4.07513700
-3.55404383,-171.80390000,-4.07513700
-3.55070983,-158.02480000,-4.07513700
-3.54737583,-148.83880000,-4.12091400
-3.54404183,-135.05970000,-4.12091400
-3.54070783,-116.68750000,-4.07513700
-3.53737383,-107.50140000,-4.12091400
-3.53403983,-98.31538000,-4.07513700
-3.53070583,-89.12930000,-4.07513700
-3.52737183,-84.53626000,-4.07513700
-3.52403783,-84.53626000,-4.12091400
-3.52070383,-84.53626000,-4.07513700
-3.51736983,-89.12930000,-4.07513700
-3.51403583,-102.90840000,-4.07513700
-3.51070183,-107.50140000,-4.07513700
-3.50736783,-121.28050000,-4.12091400
-3.50403383,-135.05970000,-4.12091400
-3.50069983,-144.24570000,-4.07513700
-3.49736583,-158.02480000,-4.07513700
-3.49403183,-176.39700000,-4.12091400
-3.49069783,-180.97480000,-4.07513700
-3.48736383,-194.75390000,-4.07513700
-3.48402983,-199.34690000,-4.07513700
-3.48069583,-203.93990000,-4.07513700
-3.47736183,-199.34690000,-4.07513700
-3.47402783,-194.75390000,-4.12091400
-3.47069383,-190.16080000,-4.07513700
-3.46735983,-180.97480000,-4.07513700
-3.46402583,-176.39700000,-4.07513700
-3.46069183,-158.02480000,-4.07513700
-3.45735783,-144.24570000,-4.07513700
-3.45402383,-125.87360000,-4.12091400
-3.45068983,-121.28050000,-4.07513700
-3.44735583,-102.90840000,-4.07513700
-3.44402183,-93.72234000,-4.07513700
-3.44068783,-84.53626000,-4.07513700
-3.43735383,-84.53626000,-4.07513700
-3.43401983,-79.95850000,-4.07513700
-3.43068583,-84.53626000,-4.07513700
-3.42735183,-79.95850000,-4.07513700
-3.42401783,-89.12930000,-4.12091400
-3.42068383,-98.31538000,-4.07513700
-3.41734983,-112.09450000,-4.07513700
-3.41401583,-125.87360000,-4.12091400
-3.41068183,-139.65270000,-4.07513700
-3.40734783,-148.83880000,-4.07513700
-3.40401383,-162.61790000,-4.07513700
-3.40067983,-176.39700000,-4.12091400
