Time,Channel A,Channel B
(s),(mV),(V)

42.08174828,-47.80724000,-4.07513700
42.08508228,-47.80724000,-4.07513700
42.08841628,-38.62117000,-4.07513700
42.09175028,-38.62117000,-4.07513700
42.09508428,-34.02814000,-4.07513700
42.09841828,-29.43510000,-4.12091400
42.10175228,-20.24903000,-4.07513700
42.10508628,-15.65599000,-4.07513700
42.10842028,-11.06296000,-4.07513700
42.11175428,-11.06296000,-4.07513700
42.11508828,-6.46992300,-4.07513700
42.11842228,-1.87688800,-4.07513700
42.12175628,2.71614700,-4.07513700
42.12509028,7.30918300,-4.07513700
42.12842428,2.71614700,-4.07513700
42.13175828,-1.87688800,-4.07513700
42.13509228,-6.46992300,-4.07513700
42.13842628,-11.06296000,-4.07513700
42.14176028,-11.06296000,-4.07513700
42.14509428,-15.65599000,-4.07513700
42.14842828,-20.24903000,-4.07513700
42.15176228,-29.43510000,-4.07513700
42.15509628,-29.43510000,-4.07513700
42.15843028,-38.62117000,-4.07513700
42.16176428,-43.21421000,-4.12091400
42.16509828,-47.80724000,-4.07513700
42.16843228,-38.62117000,-4.07513700
42.17176628,-43.21421000,-4.07513700
42.17510028,-38.62117000,-4.07513700
42.17843428,-34.02814000,-4.07513700
42.18176828,-38.62117000,-4.07513700
42.18510228,-29.43510000,-4.07513700
42.18843628,-29.43510000,-4.07513700
42.19177028,-20.24903000,-4.07513700
42.19510428,-15.65599000,-4.07513700
42.19843828,-11.06296000,-4.07513700
42.20177228,-1.87688800,-4.07513700
42.20510628,2.71614700,-4.07513700
42.20844028,2.71614700,-4.07513700
42.21177428,2.71614700,-4.07513700
42.21510828,2.71614700,-4.12091400
42.21844228,-1.87688800,-4.07513700
42.22177628,2.71614700,-4.07513700
42.22511028,-1.87688800,-4.07513700
42.22844428,-6.46992300,-4.07513700
42.23177828,-11.06296000,-4.07513700
42.23511228,-15.65599000,-4.07513700
42.23844628,-24.84207000,-4.07513700
42.24178028,-29.43510000,-4.07513700
42.24511428,-34.02814000,-4.07513700
42.24844828,-34.02814000,-4.07513700
42.25178228,-38.62117000,-4.07513700
42.25511628,-38.62117000,-4.07513700
42.25845028,-38.62117000,-4.07513700
42.26178428,-43.21421000,-4.07513700
42.26511828,-43.21421000,-4.07513700
42.26845228,-38.62117000,-4.07513700
42.27178628,-34.02814000,-4.07513700
42.27512028,-29.43510000,-4.07513700
42.27845428,-24.84207000,-4.07513700
42.28178828,-20.24903000,-4.07513700
42.28512228,-15.65599000,-4.07513700
42.28845628,-11.06296000,-4.07513700
42.29179028,-6.46992300,-4.07513700
42.29512428,-1.87688800,-4.07513700
42.29845828,2.71614700,-4.07513700
42.30179228,7.30918300,-4.07513700
42.30512628,2.71614700,-4.07513700
42.30846028,2.71614700,-4.07513700
42.31179428,-1.87688800,-4.07513700
42.31512828,-11.06296000,-4.07513700
42.31846228,-11.06296000,-4.12091400
42.32179628,-15.65599000,-4.07513700
42.32513028,-20.24903000,-4.07513700
42.32846428,-29.43510000,-4.07513700
42.33179828,-29.43510000,-4.07513700
42.33513228,-34.02814000,-4.07513700
42.33846628,-43.21421000,-4.07513700
42.34180028,-47.80724000,-4.07513700
42.34513428,-47.80724000,-4.07513700
42.34846828,-43.21421000,-4.07513700
42.35180228,-43.21421000,-4.07513700
42.35513628,-43.21421000,-4.07513700
42.35847028,-38.62117000,-4.07513700
42.36180428,-38.62117000,-4.07513700
42.36513828,-34.02814000,-4.07513700
42.36847228,-29.43510000,-4.07513700
42.37180628,-24.84207000,-4.07513700
42.37514028,-20.24903000,-4.07513700
42.37847428,-11.06296000,-4.07513700
42.38180828,-6.46992300,-4.12091400
42.38514228,-6.46992300,-4.07513700
42.38847628,-1.87688800,-4.07513700
42.39181028,-6.46992300,-4.07513700
42.39514428,-6.46992300,-4.07513700
42.39847828,-6.46992300,-4.07513700
42.40181228,-6.46992300,-4.07513700
42.40514628,-11.06296000,-4.07513700
42.40848028,-11.06296000,-4.07513700
42.41181428,-20.24903000,-4.07513700
42.41514828,-29.43510000,-4.07513700
42.41848228,-34.02814000,-4.07513700
42.42181628,-38.62117000,-4.07513700
42.42515028,-38.62117000,-4.07513700
42.42848428,-47.80724000,-4.07513700
42.43181828,-47.80724000,-4.07513700
42.43515228,-47.80724000,-4.07513700
